 1037  0  0  0  0  0  0  0  0
 1038  1  0  0  0  0  0  0  0
 1039  0  0  0  0  0  0  0  0
 1040  0  1  0  0  0  0  0  0
 1041  0  0  0  0  0  0  0  0
 1042  0  0  1  0  0  0  0  0
 1043  0  1  0  0  0  0  0  0
 1044  0  0  0  0  0  0  0  0
 1045  1  0  0  0  0  1  0  0
 1046  1  0  0  0  0  0  0  0
 1047  1  0  0  0  0  0  0  0
 1048  0  0  1  0  0  0  0  0
 1050  0  1  0  0  0  0  0  0
 1051  0  0  0  0  0  0  0  0
